timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1766648208.456833183,20.22,60.140,1024.000
1766648210.496338614,17.27,60.680,1024.000
1766648212.537334182,22.92,60.480,1024.000
1766648214.576159319,23.63,61.000,1024.000
1766648216.614787554,21.01,60.550,1024.000
1766648218.664621491,21.28,60.520,1024.000
1766648220.702911256,19.33,60.870,1024.000
1766648222.751854804,25.75,60.570,1024.000
1766648224.790098861,21.03,60.080,1024.000
1766648226.840481808,21.61,60.640,1024.000
1766648228.879519508,22.31,61.020,1024.000
1766648230.918640243,17.12,60.430,1024.000
1766648232.969420326,23.88,60.890,1024.000
1766648235.008048651,21.15,60.540,1024.000
1766648237.052027497,21.22,60.350,1024.000
1766648239.090546053,17.25,60.380,1024.000
1766648241.126895733,21.48,60.340,1024.000
1766648243.176764763,22.75,61.100,1024.000
1766648245.216770418,17.17,60.390,1024.000
1766648247.263035907,21.03,60.510,1024.000
1766648249.307306836,19.71,60.620,1024.000
1766648251.355806121,21.16,60.360,1024.000
1766648253.403591441,21.51,60.160,1024.000
1766648255.449881441,20.62,60.670,1024.000
1766648257.488270174,16.50,60.070,1024.000
1766648259.531152582,19.84,61.300,1024.000
1766648261.572650380,21.10,60.930,1024.000
1766648263.610213164,18.19,60.800,1024.000
1766648265.655514817,21.07,60.690,1024.000
1766648267.693025230,21.39,60.140,1024.000
1766648269.736690408,20.06,60.070,1024.000
1766648271.777134025,19.95,60.680,1024.000
1766648273.815839135,21.17,61.470,1024.000
1766648275.867031032,20.93,60.480,1024.000
1766648277.906300173,21.68,60.820,1024.000
1766648279.951496151,17.39,60.450,1024.000
1766648281.990666974,21.69,60.450,1024.000
1766648284.038887638,21.37,60.970,1024.000
1766648286.085160401,18.64,60.750,1024.000
1766648288.125599112,22.01,60.100,1024.000
1766648290.165838675,21.65,60.760,1024.000
1766648292.204869210,19.50,61.060,1024.000
1766648294.250605569,22.46,61.500,1024.000
1766648296.291633395,17.66,62.280,1024.000
1766648298.336362434,20.15,62.220,1024.000
1766648300.375569588,21.37,61.760,1024.000
1766648302.414333966,18.46,61.170,1024.000
1766648304.461520733,24.29,61.940,1024.000
1766648306.500680785,21.87,60.610,1024.000
1766648308.546974828,17.80,61.440,1024.000
1766648310.587028893,19.82,60.640,1024.000
1766648312.636254277,20.17,60.600,1024.000
1766648314.673910522,23.21,60.990,1024.000
1766648316.713058467,23.21,60.560,1024.000
1766648318.758789965,18.64,60.500,1024.000
1766648320.797262085,20.77,61.050,1024.000
1766648322.844333075,21.39,60.690,1024.000
1766648324.882689485,19.81,61.030,1024.000
1766648326.923503965,21.77,61.900,1024.000
1766648328.969281135,23.04,61.370,1024.000
1766648331.012000011,17.31,61.070,1024.000
1766648333.057362889,22.38,60.730,1024.000
1766648335.097796478,23.33,60.570,1024.000
1766648337.141483526,22.87,60.580,1024.000
1766648339.183255355,19.27,60.680,1024.000
1766648341.225521604,20.59,61.350,1024.000
1766648343.267919992,22.51,61.840,1024.000
1766648345.309206844,22.97,60.460,1024.000
1766648347.365236944,22.03,60.410,1024.000
1766648349.407473373,20.20,60.530,1024.000
1766648351.456515926,18.43,60.690,1024.000
1766648353.498665871,24.81,61.340,1024.000
1766648355.546311310,19.83,61.140,1024.000
1766648357.587132419,22.14,61.040,1024.000
1766648359.625352648,21.22,61.130,1024.000
1766648361.676505853,19.78,60.410,1024.000
1766648363.714274178,24.14,60.720,1024.000
1766648365.761579331,17.43,60.710,1024.000
1766648367.803358141,20.13,60.990,1024.000
1766648369.846921543,22.04,60.660,1024.000
1766648371.886941116,21.00,59.970,1024.000
1766648373.925754286,21.88,60.440,1024.000
1766648375.966425205,22.58,61.060,1024.000
1766648378.004757538,19.81,61.310,1024.000
1766648380.052632940,21.81,60.810,1024.000
1766648382.093913144,20.28,60.580,1024.000
1766648384.144764602,22.36,61.070,1024.000
1766648386.183815375,17.23,60.380,1024.000
1766648388.224161707,20.72,60.560,1024.000
1766648390.268285176,21.19,60.680,1024.000
1766648392.318035255,17.41,60.420,1024.000
1766648394.368430198,22.69,61.450,1024.000
1766648396.410355413,21.16,60.400,1024.000
1766648398.457743809,22.67,60.390,1024.000
1766648400.498886308,20.51,60.400,1024.000
1766648402.549471837,20.01,60.740,1024.000
